taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Caldisphaera	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Acidilobales|f__Caldisphaeraceae|g__Caldisphaera	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Aeropyrum	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Aeropyrum	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Desulfurococcus	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Desulfurococcus	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0
Staphylothermus	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Staphylothermus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Thermogladius	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Desulfurococcales|f__Desulfurococcaceae|g__Thermogladius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fervidicoccus	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Fervidicoccales|f__Fervidicoccaceae|g__Fervidicoccus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	1	0	0	0	0	0	0	0
Metallosphaera	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Sulfolobales|f__Sulfolobaceae|g__Metallosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Sulfolobus	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Sulfolobales|f__Sulfolobaceae|g__Sulfolobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	4	1	0	0	0	0	0	0	0	0	0	0
Pyrobaculum	d__Archaea|p__Crenarchaeota|c__Thermoprotei|o__Thermoproteales|f__Thermoproteaceae|g__Pyrobaculum	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	2	0	2	1	3	0	0	0	10	0	0	0	1	0
Archaeoglobus	d__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae|g__Archaeoglobus	5	4	0	0	1	1	0	0	1	1	0	0	0	12	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1
Halalkalicoccus	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halalkalicoccus	0	0	0	2	0	0	2	0	0	1	0	8	0	5	1	2	0	0	0	20	1	2	0	2	1	4	0	0	1	0	1	0	0	3	0	0	0	8	0	0
Haloarcula	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloarcula	5	1	0	0	1	0	0	0	0	3	0	1	0	1	0	0	3	0	0	0	1	1	0	0	4	4	0	0	7	1	0	1	1	2	1	2	0	0	0	0
Halobacterium	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0
Haloferax	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloferax	2	0	0	4	0	0	2	0	0	3	0	9	0	5	1	3	1	1	0	34	1	4	0	2	2	4	0	0	1	0	0	1	0	4	5	0	4	5	1	6
Halogeometricum	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halogeometricum	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0
Halomicrobium	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halomicrobium	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0
Halopiger	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halopiger	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Haloquadratum	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloquadratum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Halorhabdus	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorhabdus	1	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Halorubrum	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halorubrum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haloterrigena	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Haloterrigena	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Halovivax	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Halovivax	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Natrialba	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Natrialba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0
Natrinema	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Natrinema	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	5	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Natronobacterium	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Natronobacterium	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Natronococcus	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Natronococcus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	1	1	102	0	0	11	1	0	0	0
Natronomonas	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Natronomonas	1	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	8	1	0	0	0	0	0	1	2	0	0	0	0	9	0	0	0	0	1	1	0	0	0
Salinarchaeum	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Halobacteriales|f__Halobacteriaceae|g__Salinarchaeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Methanobacterium	d__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Methanobrevibacter	d__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter	1	3	0	9	0	3	5	7	0	2	19	1	1	0	2	2	3	0	0	2	48	1	1	4	23	1	0	1248	6	3	1	4	552	11	1065	5131	46	1	1	10
Methanosphaera	d__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	28	0	0	0
Methanothermobacter	d__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanothermobacter	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanothermus	d__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanothermaceae|g__Methanothermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Methanocaldococcus	d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae|g__Methanocaldococcus	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
Methanococcus	d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanococcus	17	2	3	1	0	2	11	7	1	3	188	10	2	1	0	4	1	17	0	0	2	12	19	6	8	1	2	6	4	3	0	1	0	3	2	0	3	0	1	1
Methanothermococcus	d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanococcaceae|g__Methanothermococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
Methanocella	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanocellales|f__Methanocellaceae|g__Methanocella	5	1	8	10	1	1	1	2	1	3	0	0	7	3	1	2	9	2	7	7	3	3	2	4	0	3	1	7	12	3	0	0	0	9	1	2	0	0	1	0
Methanocorpusculum	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanocorpusculaceae|g__Methanocorpusculum	13	7	32	12	10	0	101	27	16	20	1	0	50	12	11	19	5	85	80	18	2	6	15	27	29	1	38	19	65	3	0	3	5	5	3	1	6	2	21	2
Methanoculleus	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Methanoculleus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanoplanus	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae|g__Methanoplanus	0	0	0	0	0	0	3	0	0	0	0	25	5	0	3	0	2	0	0	4	51	1	0	0	0	16	0	0	0	0	18	6	0	0	0	23	2	1	0	1
Methanoregula	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula	0	0	0	0	0	0	2	1	0	0	0	2	3	0	3	0	1	0	2	2	0	1	0	6	0	2	0	0	3	1	2	1	0	0	0	1	0	1	0	1
Methanosphaerula	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanosphaerula	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Methanospirillum	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanospirillaceae|g__Methanospirillum	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0
Methanosaeta	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosaetaceae|g__Methanosaeta	0	0	1	0	0	1	0	0	2	0	1	0	5	1	0	1	0	2	3	0	0	1	2	1	3	0	8	0	1	2	3	0	1	0	6	2	0	2	2	1
Methanococcoides	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanococcoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Methanohalobium	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanohalobium	0	0	0	1	1	0	9	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Methanohalophilus	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanohalophilus	3	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
Methanolobus	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanolobus	1	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	9	0	0	0	0	0	0
Methanomethylovorans	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanomethylovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	3	0	0	1	26	42	0	0	0	9	0	0	0	0
Methanosalsum	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosalsum	3	0	3	0	0	0	3	12	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0
Methanosarcina	d__Archaea|p__Euryarchaeota|c__Methanomicrobia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosarcina	7	0	3	16	0	3	0	0	0	5	1	1	1	0	3	1	2	0	0	2	1	2	0	4	12	2	3	4	1	1	2	0	2	7	0	2	4	1	0	2
Methanopyrus	d__Archaea|p__Euryarchaeota|c__Methanopyri|o__Methanopyrales|f__Methanopyraceae|g__Methanopyrus	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	5	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	10	0	0	0
Pyrococcus	d__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Pyrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Thermococcus	d__Archaea|p__Euryarchaeota|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Thermococcus	2	0	0	0	1	1	4	2	1	1	3	2	2	0	7	2	1	12	0	0	0	1	1	1	1	0	0	0	2	0	2	1	0	0	0	1	0	0	1	0
Methanomassiliicoccus	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|f__Methanomassiliicoccaceae|g__Methanomassiliicoccus	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	5	0	0	0	0	3	0	0	0	0	0	0
Ferroplasma	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Ferroplasmaceae|g__Ferroplasma	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoplasma	d__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Thermoplasmatales|f__Thermoplasmataceae|g__Thermoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0
Aciduliprofundum	d__Archaea|p__Euryarchaeota|g__Aciduliprofundum	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	0	1	0	0	0	0	0
Candidatus_Methanomethylophilus	d__Archaea|p__Euryarchaeota|g__Candidatus_Methanomethylophilus	9	0	2	1	0	0	0	0	0	4	0	1	3	0	7	0	6	0	0	0	0	8	1	0	2	3	0	2	1	0	1	4	0	2	0	0	1	0	3	0
Candidatus_Caldiarchaeum	d__Archaea|p__Thaumarchaeota|g__Candidatus_Caldiarchaeum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosopumilus	d__Archaea|p__Thaumarchaeota|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	1	0
Candidatus_Methylomirabilis	d__Bacteria|g__Candidatus_Methylomirabilis	0	6	3	0	8	3	11	5	4	4	3	30	12	5	8	6	2	5	4	1	0	3	3	1	5	10	11	11	3	7	3	8	2	1	2	2	2	5	5	1
Thermobaculum	d__Bacteria|g__Thermobaculum	0	0	0	0	1	0	0	0	0	3	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	13	0	0	0	0
Acidobacterium	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Acidobacterium	14	2	1	2	4	0	3	5	4	3	1	29	1	2	4	3	5	4	0	1	5	6	1	6	4	14	5	10	8	1	12	28	2	4	10	4	1	6	0	6
Candidatus_Koribacter	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Candidatus_Koribacter	30	19	6	9	1	2	13	1	0	15	5	10	1	4	3	4	29	2	3	10	55	25	4	14	10	17	16	8	22	7	9	10	6	40	24	29	8	11	17	25
Granulicella	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Granulicella	4	7	3	5	6	0	1	12	2	13	0	4	2	15	5	11	8	2	0	15	4	20	11	20	26	6	5	8	24	0	7	1	3	1	1	4	1	12	4	0
Terriglobus	d__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Terriglobus	2	2	3	1	4	0	3	3	6	4	0	5	11	8	1	12	6	1	7	2	3	12	1	10	4	5	2	5	11	4	18	0	5	10	22	5	3	16	4	9
Candidatus_Solibacter	d__Bacteria|p__Acidobacteria|c__Solibacteres|o__Solibacterales|f__Solibacteraceae|g__Candidatus_Solibacter	10	9	0	1	1	0	6	20	11	6	3	6	3	0	11	4	12	0	0	2	4	3	1	2	2	9	3	52	6	3	3	1	7	13	8	1	1	11	8	9
Candidatus_Chloracidobacterium	d__Bacteria|p__Acidobacteria|g__Candidatus_Chloracidobacterium	5	0	4	12	1	2	5	2	0	11	0	18	2	0	7	12	5	0	1	0	3	12	3	6	11	13	4	8	4	3	3	7	5	8	3	2	3	3	5	16
Acidimicrobium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Acidimicrobium	3	1	0	1	0	1	2	0	2	7	0	7	0	0	1	0	0	0	1	1	1	2	0	7	7	8	1	1	7	1	2	0	1	0	1	0	1	2	1	0
Ilumatobacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Acidimicrobiales|f__Acidimicrobiaceae|g__Ilumatobacter	2	1	2	1	5	1	0	1	2	11	0	6	3	1	2	3	4	2	2	2	11	4	0	6	4	5	33	5	10	2	28	15	1	0	74	12	1	9	0	12
Acidothermus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Acidothermaceae|g__Acidothermus	2	2	0	0	1	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	1	1	0	0	0	1	0	2	1	0	0	0	1	0	1	0	0	5	3	3
Arcanobacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Arcanobacterium	7	6	0	2	0	3	8	0	1	0	6	0	0	3	1	3	1	1	0	1	2	2	2	2	0	3	2	2	0	3	1	1	0	1	1	2	14	1	4	5
Mobiluncus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Mobiluncus	70	28	22	34	10	2	75	3	8	31	8	43	53	17	37	8	52	9	28	24	8	113	16	60	61	10	33	32	87	27	29	10	12	64	11	13	130	22	68	45
Beutenbergia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Beutenbergiaceae|g__Beutenbergia	4	0	0	0	2	0	16	2	2	2	1	37	0	1	0	1	3	0	4	0	3	0	0	0	1	6	0	1	8	0	3	0	0	0	0	2	0	5	0	4
Catenulispora	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Catenulisporaceae|g__Catenulispora	6	17	5	7	6	3	12	2	2	12	1	17	7	13	8	12	15	1	6	6	1	23	3	8	2	5	2	10	39	8	6	3	3	6	4	7	7	7	7	6
Cellulomonas	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Cellulomonadaceae|g__Cellulomonas	23	3	1	4	4	2	6	1	2	17	12	27	10	6	12	12	10	2	0	11	8	14	2	4	6	24	3	9	14	2	4	5	4	12	0	17	6	11	4	20
Corynebacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium	85	31	59	68	96	80	139	35	35	103	166	101	116	57	83	128	201	83	68	124	83	70	39	90	89	294	261	77	158	170	44	37	78	530	177	213	104	136	60	217
Brachybacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae|g__Brachybacterium	1	3	3	3	0	0	6	0	1	2	5	7	4	0	3	2	4	0	3	1	6	1	1	8	1	11	3	2	5	0	3	4	2	0	1	5	0	2	2	7
Kytococcus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermacoccaceae|g__Kytococcus	17	1	1	1	1	1	3	0	0	11	4	2	8	2	1	6	8	0	6	0	1	0	0	1	1	5	6	2	8	1	4	3	5	8	2	3	1	8	3	5
Frankia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Frankiaceae|g__Frankia	37	8	5	2	6	2	19	2	0	21	0	67	7	6	24	3	13	7	5	8	2	6	3	11	13	10	2	9	12	4	15	7	8	9	7	10	2	9	3	6
Blastococcus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae|g__Blastococcus	4	1	5	5	1	0	6	3	2	6	1	2	3	0	3	1	7	0	0	1	4	4	0	2	3	2	1	3	2	1	3	1	2	5	2	2	0	4	7	8
Geodermatophilus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae|g__Geodermatophilus	0	3	3	2	1	0	2	0	1	2	0	1	0	0	5	1	5	0	0	1	0	2	0	1	1	0	1	0	1	0	2	1	0	1	0	0	0	2	1	0
Modestobacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Geodermatophilaceae|g__Modestobacter	0	1	0	0	1	0	0	6	6	2	0	2	1	0	3	0	2	1	0	2	1	0	0	0	2	0	3	4	1	0	3	2	1	1	0	1	0	0	0	0
Stackebrandtia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Glycomycetaceae|g__Stackebrandtia	2	2	0	5	3	3	2	1	0	2	0	3	3	3	0	1	1	6	2	2	2	0	0	9	0	8	1	6	15	1	2	1	0	1	2	4	3	1	0	0
Gordonia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Gordoniaceae|g__Gordonia	6	2	5	3	80	0	2	7	5	6	4	38	4	1	2	3	11	2	2	0	16	0	4	1	0	41	19	2	5	1	38	44	89	16	29	16	4	72	1	19
Intrasporangium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae|g__Intrasporangium	0	1	3	0	2	0	1	2	0	2	0	7	0	0	0	8	2	1	0	0	2	7	1	7	9	4	2	3	5	0	0	2	3	0	0	1	0	0	2	3
Jonesia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Jonesiaceae|g__Jonesia	0	1	2	1	1	0	2	0	0	7	0	0	1	0	2	0	0	1	0	0	0	0	3	0	2	1	0	2	0	1	1	1	0	3	1	8	1	1	2	7
Kineococcus	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Kineosporiaceae|g__Kineococcus	17	3	4	1	1	2	7	0	0	4	1	1	2	0	1	0	5	0	0	0	6	1	1	4	7	6	5	2	8	1	1	3	1	9	1	3	2	5	11	12
Clavibacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae|g__Clavibacter	338	160	1	6	12	5	18	2	2	17	2	55	8	3	29	14	11	2	4	13	2	16	2	13	14	21	8	12	28	3	3	6	3	11	10	10	7	17	10	6
Leifsonia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae|g__Leifsonia	2	1	1	1	1	1	1	2	5	2	0	7	1	3	0	2	1	1	0	2	5	3	0	0	3	6	5	3	3	1	2	0	1	10	2	3	4	1	1	2
Microbacterium	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae|g__Microbacterium	12	1	1	1	0	0	5	3	12	1	2	29	4	0	2	3	3	1	0	6	7	1	1	1	4	4	2	4	6	1	7	5	0	3	6	4	1	8	3	20
Arthrobacter	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter	44	12	13	15	118	2	30	30	30	29	10	115	30	13	21	17	32	25	25	13	40	21	7	20	18	20	46	24	36	7	86	23	93	43	26	35	7	79	24	19
Kocuria	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Kocuria	16	1	2	3	4	0	2	1	0	2	5	10	10	5	3	4	5	0	2	3	8	2	6	8	2	21	6	10	20	1	8	5	3	3	4	8	1	13	5	6
